1694954429.724492,0
1694954429.841380,3
1694954429.950823,20
1694954430.091347,15
1694954430.255233,8
1694954430.385956,12
1694954430.508057,10
1694954430.628589,11
1694954430.774718,10
1694954430.893024,15
1694954431.011116,16
1694954431.131765,14
1694954431.241500,19
1694954431.364189,9
1694954431.476726,9
1694954431.592942,6
1694954431.701714,18
1694954431.822526,9
1694954431.935016,19
1694954432.088216,3
1694954432.227071,2
1694954432.344507,15
1694954432.462457,13
1694954432.580213,2
1694954432.697508,3
1694954432.851179,7
1694954432.962485,10
1694954433.102634,6
1694954433.222965,11
1694954433.342723,12
1694954433.475996,14
1694954433.663355,11
1694954433.774848,16
1694954433.888413,18
1694954434.003760,18
1694954434.123330,17
1694954434.397353,13
1694954434.528597,8
1694954434.672798,4
1694954434.813781,8
1694954434.927723,12
1694954435.045844,14
1694954435.161311,15
1694954435.275955,17
1694954435.390113,16
1694954435.520086,16
1694954435.637874,17
1694954435.759133,8
1694954435.873307,11
1694954435.995141,9
1694954436.112142,19
1694954436.232424,10
1694954436.354777,16
1694954436.469503,18
1694954436.619930,2
1694954436.745817,11
1694954436.875193,13
1694954436.996394,19
1694954437.140842,0
1694954437.286530,3
1694954437.417451,3
1694954437.649297,17
1694954437.766011,14
1694954437.880325,17
1694954438.100831,3
1694954438.222165,4
1694954438.359929,7
1694954438.474060,9
1694954438.586306,10
1694954438.707050,11
1694954438.818559,13
1694954438.932958,14
1694954439.085503,13
1694954439.223724,15
1694954439.365023,15
1694954439.532773,11
1694954439.658840,15
1694954439.778985,7
1694954439.934623,2
1694954440.146149,5
1694954440.363315,4
1694954440.544391,6
1694954440.675053,9
1694954440.798264,9
1694954440.939982,12
1694954441.054348,14
1694954441.185344,13
1694954441.298246,17
1694954441.415287,10
1694954441.536792,15
1694954441.655257,18
1694954441.769679,15
1694954441.883281,17
1694954442.002441,10
1694954442.125907,4
1694954442.247517,14
1694954442.361487,15
1694954442.478683,14
1694954442.594190,10
1694954442.710791,12
1694954442.877961,3
1694954443.006500,1
1694954443.144257,4
1694954443.281886,6
1694954443.407277,7
1694954443.583561,6
1694954443.812337,10
1694954443.989975,15
1694954444.137590,13
1694954444.391098,10
1694954444.557559,12
1694954444.681737,17
1694954444.797708,16
1694954444.955265,8
1694954445.067456,17
1694954445.193457,6
1694954445.365183,4
1694954445.493317,11
1694954445.608719,11
1694954445.735085,12
1694954445.886191,12
1694954446.016594,13
1694954446.143034,15
1694954446.267894,18
1694954446.458210,18
1694954446.591058,4
1694954446.718824,11
1694954446.844706,17
1694954446.959341,6
1694954447.072649,13
1694954447.197857,16
1694954447.316492,12
1694954447.438394,4
1694954447.565430,11
1694954447.688298,14
1694954447.825612,10
1694954447.947489,2
1694954448.089280,2
1694954448.213164,6
1694954448.338673,8
1694954448.448587,11
1694954448.561898,12
1694954448.721340,6
1694954448.831075,13
1694954448.950341,14
1694954449.070077,17
1694954449.189567,18
1694954449.309964,18
1694954449.426808,17
1694954449.595243,5
1694954449.731269,0
1694954449.856046,5
1694954449.980761,6
1694954450.107551,7
1694954450.231475,11
1694954450.354071,11
1694954450.666981,4
1694954450.776727,12
1694954450.886748,14
1694954450.999240,17
1694954451.119741,16
1694954451.231508,8
1694954451.345623,10
1694954451.474838,10
1694954451.593037,19
1694954451.706348,8
1694954451.885282,13
1694954452.014908,12
1694954452.151322,2
1694954452.281765,14
1694954452.412706,17
1694954452.523211,18
1694954452.636141,10
1694954452.750750,16
1694954452.869733,16
1694954452.993395,8
1694954453.106084,4
1694954453.234890,2
1694954453.352333,9
1694954453.477649,8
1694954453.593427,9
1694954453.710804,12
1694954453.899446,4
1694954454.048637,7
1694954454.164742,16
1694954454.296887,17
1694954454.462471,16
1694954454.586993,17
1694954454.724372,17
1694954454.845012,8
1694954454.977139,9
1694954455.119262,11
1694954455.232926,14
1694954455.350031,14
1694954455.464246,17
1694954455.575779,19
1694954455.687655,18
1694954455.797805,19
1694954455.912607,18
1694954456.075515,19
1694954456.221100,6
1694954456.342159,8
1694954456.476479,7
1694954456.586931,14
1694954456.697370,20
1694954456.809989,11
1694954456.932879,14
1694954457.087097,13
1694954457.338879,15
1694954457.484018,11
1694954457.598587,16
1694954457.712546,15
1694954457.830886,13
1694954457.944929,14
1694954458.057663,7
1694954458.178327,8
1694954458.353428,6
1694954458.505547,9
1694954458.628568,19
1694954458.770945,15
1694954458.896636,11
1694954459.013537,18
1694954459.132032,12
1694954459.246608,4
1694954459.370127,5
1694954459.487012,8
1694954459.601776,9
1694954459.719984,9
1694954459.842845,9
1694954459.964319,13
1694954460.079664,14
1694954460.200642,16
1694954460.314691,17
1694954460.453120,9
1694954460.633255,16
1694954460.941844,10
1694954461.054857,17
1694954461.169203,9
1694954461.284194,5
1694954461.401275,6
1694954461.516698,8
1694954461.630540,8
1694954461.773492,9
1694954461.890147,20
1694954462.006807,14
1694954462.123910,9
1694954462.256620,15
