1694956586.922240,0
1694956587.035309,29
1694956587.150002,53
1694956587.260764,83
1694956587.372429,100
1694956587.496320,100
1694956587.607128,100
1694956587.767266,100
1694956587.905413,100
1694956588.094080,100
1694956588.207594,100
1694956588.319043,96
1694956588.435032,93
1694956588.548815,100
1694956588.661252,98
1694956588.777809,94
1694956588.889698,100
1694956589.003532,95
1694956589.123883,94
1694956589.238840,92
1694956589.363159,91
1694956589.492468,86
1694956589.653350,85
1694956589.786361,87
1694956589.919501,99
1694956590.045810,97
1694956590.202121,92
1694956590.326357,93
1694956590.448529,93
1694956590.589174,52
1694956590.749831,50
1694956590.915718,60
1694956591.045731,83
1694956591.198593,74
1694956591.312822,65
1694956591.430249,43
1694956591.554241,51
1694956591.682091,56
1694956591.814296,64
1694956591.952730,73
1694956592.064800,71
1694956592.185183,46
1694956592.299168,45
1694956592.414632,46
1694956592.533741,46
1694956592.650758,47
1694956592.768594,48
1694956592.888216,48
1694956593.006959,49
1694956593.122473,50
1694956593.247138,48
1694956593.366469,50
1694956593.481354,49
1694956593.670138,51
1694956593.811792,49
1694956593.954714,53
1694956594.102538,50
1694956594.221854,52
1694956594.341751,52
1694956594.467811,54
1694956594.587290,54
1694956594.709875,54
1694956594.826874,56
1694956594.948065,57
1694956595.064514,56
1694956595.180758,57
1694956595.296689,58
1694956595.420933,58
1694956595.553385,57
1694956595.675571,58
1694956595.801413,57
1694956595.915062,60
1694956596.033097,60
1694956596.150856,61
1694956596.266727,60
1694956596.421177,61
1694956596.584611,59
1694956596.765002,52
1694956596.902459,58
1694956597.019825,63
1694956597.137061,62
1694956597.250541,64
1694956597.369571,71
1694956597.485728,69
1694956597.607260,75
1694956597.731024,76
1694956597.881057,84
1694956598.000267,92
1694956598.115532,92
1694956598.259319,67
1694956598.386797,68
1694956598.501042,66
1694956598.784558,63
1694956598.922515,69
1694956599.042285,69
1694956599.163564,71
1694956599.276724,70
1694956599.387887,75
1694956599.499881,78
1694956599.612093,80
1694956599.729079,90
1694956600.002825,91
1694956600.123531,94
1694956600.243538,93
1694956600.366095,80
1694956600.498814,79
1694956600.639061,74
1694956600.786285,72
1694956600.905541,73
