1694954210.702363,0
1694954210.822317,1
1694954210.931881,0
1694954211.044910,1
1694954211.159425,1
1694954211.268677,1
1694954211.386721,0
1694954211.497730,1
1694954211.628818,0
1694954211.749656,0
1694954211.881810,1
1694954211.991950,0
1694954212.102059,0
1694954212.215775,0
1694954212.327546,0
1694954212.437797,0
1694954212.554034,0
1694954212.690084,0
1694954212.812412,0
1694954212.926339,1
1694954213.040727,0
1694954213.149424,0
1694954213.258929,0
1694954213.368444,1
1694954213.480878,1
1694954213.597386,0
1694954213.882440,0
1694954213.992669,0
1694954214.106019,0
1694954214.217469,0
1694954214.329961,0
1694954214.445524,1
1694954214.570401,1
1694954214.784332,1
1694954214.893986,0
1694954215.006725,0
1694954215.118003,1
1694954215.234836,0
1694954215.351090,0
1694954215.466140,0
1694954215.642052,0
1694954215.762343,0
1694954215.874622,0
1694954215.991659,1
1694954216.103108,0
1694954216.217378,0
1694954216.331057,1
1694954216.438863,1
1694954216.550027,0
1694954216.668371,0
1694954216.784231,1
1694954216.897025,1
1694954217.016973,0
1694954217.127037,0
1694954217.263712,0
1694954217.380403,1
1694954217.505762,0
1694954217.637069,1
1694954217.752617,1
1694954217.871555,0
1694954217.979693,0
1694954218.090810,0
1694954218.198913,0
1694954218.312209,1
1694954218.426644,0
1694954218.536366,0
1694954218.654300,0
1694954218.766253,0
1694954218.886472,0
1694954219.011524,0
1694954219.124017,0
1694954219.240645,0
1694954219.354064,2
1694954219.477895,2
1694954219.591517,0
1694954219.702498,0
1694954219.812492,0
1694954219.924041,0
1694954220.045651,1
1694954220.157258,0
1694954220.267556,0
1694954220.378480,0
1694954220.488281,1
1694954220.606175,0
1694954220.718925,0
1694954220.829202,0
1694954220.941393,0
1694954221.064880,0
1694954221.216843,0
1694954221.335666,0
1694954221.449704,0
1694954221.558362,0
1694954221.673850,0
1694954221.787123,0
1694954221.906927,0
1694954222.018677,0
1694954222.133539,0
1694954222.251062,0
1694954222.366090,0
1694954222.477939,0
1694954222.591552,0
1694954222.702215,1
1694954222.819692,0
1694954222.928892,1
1694954223.038910,0
1694954223.150228,1
1694954223.262267,1
1694954223.391725,1
1694954223.508586,0
1694954223.628405,0
1694954223.745649,0
1694954223.857203,1
1694954223.969146,0
1694954224.086544,0
1694954224.201644,0
1694954224.317952,0
1694954224.521667,0
1694954224.647279,2
1694954224.764690,0
1694954224.884451,0
1694954224.994951,0
1694954225.132036,1
1694954225.247609,1
1694954225.364384,0
1694954225.478407,0
1694954225.589740,0
1694954225.702435,1
1694954225.815099,0
1694954225.942564,1
1694954226.052609,1
1694954226.162467,0
1694954226.273332,0
1694954226.381840,0
1694954226.511147,1
1694954226.630288,0
1694954226.753179,0
1694954226.873774,1
1694954226.992613,1
1694954227.101048,0
1694954227.211504,0
1694954227.321657,0
1694954227.431516,0
1694954227.543378,1
1694954227.659856,1
1694954227.772582,1
1694954227.888967,1
1694954228.003626,0
1694954228.111234,0
1694954228.226993,0
1694954228.338098,0
1694954228.449002,0
1694954228.557335,0
1694954228.666766,1
1694954228.778897,1
1694954228.889401,0
1694954229.003627,0
1694954229.112621,0
1694954229.228945,0
1694954229.352135,0
1694954229.511508,2
1694954229.622327,0
1694954229.738554,1
1694954229.859440,1
1694954229.983489,0
1694954230.099488,1
1694954230.215763,0
1694954230.326999,0
1694954230.438212,0
1694954230.549123,0
1694954230.665334,0
