1694953741.642256,0
1694953741.755347,11
1694953741.867645,40
1694953742.004026,85
1694953742.170253,100
1694953742.285148,100
1694953742.399453,99
1694953742.511318,99
1694953742.624290,99
1694953742.739641,99
1694953742.859021,99
1694953742.974278,98
1694953743.093494,97
1694953743.206834,98
1694953743.329683,99
1694953743.444853,98
1694953743.561726,96
1694953743.679072,98
1694953743.790807,78
1694953743.913584,78
1694953744.025515,78
1694953744.139022,55
1694953744.307468,58
1694953744.424562,69
1694953744.698968,44
1694953744.815133,43
1694953744.931669,53
1694953745.081225,58
1694953745.228173,80
1694953745.345127,97
1694953745.461832,65
1694953745.582837,53
1694953745.696206,51
1694953745.808824,56
1694953745.923375,65
1694953746.035509,81
1694953746.149218,70
1694953746.352721,44
1694953746.479853,46
1694953746.601243,46
1694953746.727638,46
1694953746.842037,47
1694953746.956703,47
1694953747.069672,49
1694953747.182816,50
1694953747.296600,49
1694953747.411221,51
1694953747.524753,50
1694953747.640097,51
1694953747.758177,52
1694953747.906841,52
1694953748.041205,50
1694953748.172823,53
1694953748.298478,54
1694953748.474330,50
1694953748.609308,54
1694953748.731744,55
1694953748.877604,53
1694953748.992223,54
1694953749.110474,59
1694953749.223549,59
1694953749.337283,60
1694953749.449908,58
1694953749.585534,60
1694953749.699056,60
1694953749.812211,60
1694953749.924785,60
1694953750.037561,59
1694953750.155639,61
1694953750.271252,62
1694953750.490063,51
1694953750.634623,59
1694953750.785949,60
1694953750.910867,62
1694953751.022104,62
1694953751.133080,63
1694953751.243474,63
1694953751.362853,64
1694953751.475594,64
1694953751.586026,74
1694953751.696936,72
1694953751.808117,76
1694953751.919335,87
1694953752.030090,87
1694953752.139906,94
1694953752.251290,94
1694953752.362039,70
1694953752.475918,69
1694953752.604840,69
1694953752.782576,71
1694953752.942703,87
1694953753.061946,88
1694953753.182799,91
1694953753.338213,88
1694953753.464367,96
1694953753.587193,82
1694953753.726744,71
1694953753.850079,70
1694953753.965598,72
1694953754.077327,72
1694953754.305668,67
1694953754.454835,70
1694953754.582166,72
1694953754.712780,72
1694953754.842065,74
1694953754.967176,75
1694953755.105085,75
1694953755.346091,73
1694953755.525131,79
1694953755.650230,86
1694953755.858514,72
1694953755.991861,77
1694953756.109689,77
1694953756.245339,77
1694953756.359578,83
1694953756.473815,88
1694953756.588251,87
1694953756.712623,96
1694953756.827223,98
1694953756.940787,94
1694953757.055194,93
1694953757.170942,100
1694953757.299932,96
1694953757.418679,83
1694953757.534035,84
1694953757.648822,79
1694953757.765465,61
1694953757.878543,41
1694953757.997722,41
1694953758.116449,42
1694953758.230480,42
1694953758.346178,43
1694953758.460709,44
1694953758.575850,45
1694953758.702177,44
1694953758.823909,45
1694953758.979138,45
1694953759.105034,45
1694953759.233213,46
1694953759.359830,49
1694953759.483410,49
1694953759.598338,49
1694953759.714656,48
1694953759.828430,50
1694953759.939142,49
1694953760.051257,51
1694953760.161668,52
1694953760.275536,52
1694953760.390179,53
1694953760.509132,51
1694953760.621695,53
1694953760.733329,54
1694953760.845199,54
1694953760.958083,53
1694953761.070999,55
1694953761.183970,55
1694953761.296862,57
1694953761.408921,57
1694953761.521310,54
1694953761.633985,56
1694953761.747023,56
1694953761.859287,57
1694953761.970263,57
1694953762.082531,58
1694953762.197518,60
1694953762.308568,60
1694953762.418759,62
1694953762.531201,60
1694953762.644966,63
1694953762.758309,70
1694953762.868530,69
1694953762.979143,72
1694953763.091121,81
1694953763.201785,82
1694953763.315606,91
1694953763.432424,87
1694953763.547722,66
1694953763.805639,61
1694953763.943352,71
1694953764.078636,71
1694953764.191260,83
1694953764.303290,87
1694953764.417430,94
1694953764.533474,93
1694953764.646335,69
1694953764.761035,69
1694953764.874044,69
1694953764.986731,70
1694953765.100134,79
1694953765.212853,78
1694953765.326670,78
1694953765.440946,90
1694953765.554330,96
1694953765.666839,91
1694953765.810771,77
1694953765.933469,78
1694953766.050693,72
1694953766.169981,71
1694953766.295438,71
1694953766.414797,71
1694953766.553092,72
