1693198201.580627,0
1693198201.757404,20
1693198201.939766,19
1693198202.086434,20
1693198202.228656,17
1693198202.362551,5
1693198202.497429,10
1693198202.652826,15
1693198202.818190,20
1693198202.956919,14
1693198203.071060,11
1693198203.215999,8
1693198203.338291,20
1693198203.486272,14
1693198203.609439,2
1693198203.768123,19
1693198203.922416,5
1693198204.052058,8
1693198204.178095,11
1693198204.310612,11
1693198204.442112,16
1693198204.564251,15
1693198204.707594,14
1693198204.839863,19
1693198204.971822,17
1693198205.101154,12
1693198205.226325,12
1693198205.353123,16
1693198205.478015,19
1693198205.605286,19
1693198205.736238,20
1693198205.876538,8
1693198206.015985,14
1693198206.150422,17
1693198206.276823,18
1693198206.406887,19
1693198206.539415,17
1693198206.667100,13
1693198206.792315,14
1693198206.937759,13
1693198207.070202,16
1693198207.205285,20
1693198207.350580,9
1693198207.485851,13
1693198207.606880,16
1693198207.727967,17
1693198207.853216,19
1693198207.980714,20
1693198208.111604,8
1693198208.254600,12
1693198208.384672,17
1693198208.511658,15
1693198208.636015,17
1693198208.771186,18
1693198208.897914,14
1693198209.063524,13
1693198209.212897,20
1693198209.344072,19
1693198209.494248,15
1693198209.616225,8
1693198209.771207,19
1693198209.902666,3
1693198210.050582,0
1693198210.201454,20
1693198210.340373,16
1693198210.462050,8
1693198210.579332,11
1693198210.718291,13
1693198210.840734,16
1693198210.962254,16
1693198211.091114,17
1693198211.214302,20
1693198211.343513,20
1693198211.468564,11
1693198211.593618,12
1693198211.715830,16
1693198211.837882,16
1693198211.967555,18
1693198212.091022,19
1693198212.221732,12
1693198212.345473,14
1693198212.468868,12
1693198212.575386,15
1693198212.682163,17
1693198212.792707,19
1693198212.902962,20
1693198213.010381,12
1693198213.121703,14
1693198213.227161,14
1693198213.338221,15
1693198213.450847,18
1693198213.557923,20
1693198213.664641,19
1693198213.779062,12
1693198213.893663,14
1693198214.001601,15
1693198214.108001,18
1693198214.213589,19
1693198214.325044,19
1693198214.431214,19
1693198214.548031,11
1693198214.656071,15
1693198214.762673,16
1693198214.869416,17
1693198214.979519,18
1693198215.090181,19
1693198215.201308,12
1693198215.312109,13
1693198215.422215,16
1693198215.531873,15
1693198215.649925,17
1693198215.759475,15
1693198215.876545,15
1693198215.983712,9
1693198216.099992,20
1693198216.210087,19
1693198216.354262,3
1693198216.511454,20
1693198216.648063,3
1693198216.774649,9
1693198216.899411,9
1693198217.022384,13
1693198217.144850,15
1693198217.268235,18
1693198217.396301,17
1693198217.518983,17
1693198217.651616,10
1693198217.779546,15
1693198217.918997,14
1693198218.042420,17
1693198218.167484,19
1693198218.291409,19
1693198218.419805,10
1693198218.546799,14
1693198218.668392,16
1693198218.800301,18
1693198218.924314,16
1693198219.052071,19
1693198219.174260,12
1693198219.302773,14
1693198219.427617,13
1693198219.549035,14
1693198219.668519,18
1693198219.790428,20
1693198219.926711,18
1693198220.059058,10
1693198220.180731,14
1693198220.307368,15
1693198220.432653,16
1693198220.560466,19
1693198220.687450,19
1693198220.816273,13
1693198220.936345,14
1693198221.067298,12
1693198221.200092,15
1693198221.320506,19
1693198221.445638,20
1693198221.568405,11
1693198221.734289,14
1693198221.871937,11
1693198222.032485,14
1693198222.164967,20
1693198222.369054,5
1693198222.518143,3
1693198222.664820,20
1693198222.792719,9
1693198222.918960,5
1693198223.044427,10
1693198223.177039,10
1693198223.300106,14
1693198223.423210,15
1693198223.550915,16
1693198223.677493,18
1693198223.802371,20
1693198223.925013,19
1693198224.042224,12
1693198224.164341,16
1693198224.287440,17
1693198224.412249,17
1693198224.535116,19
1693198224.674909,13
1693198224.796157,14
1693198224.922025,15
1693198225.052312,16
1693198225.179699,19
1693198225.295250,20
1693198225.424584,10
1693198225.569279,9
1693198225.703286,16
1693198225.841436,13
1693198225.979301,17
1693198226.106840,18
1693198226.230238,10
1693198226.356088,13
1693198226.505380,16
1693198226.625733,17
1693198226.757788,18
1693198226.878473,17
1693198227.010268,12
1693198227.137059,12
1693198227.261541,16
1693198227.384626,17
1693198227.508116,19
1693198227.630935,20
1693198227.759680,18
1693198227.922418,13
1693198228.065934,17
1693198228.218752,20
1693198228.356740,6
1693198228.490878,16
1693198228.622753,19
1693198228.765371,4
1693198228.962354,4
1693198229.101103,3
1693198229.230869,9
1693198229.359408,13
1693198229.494631,11
1693198229.625460,14
1693198229.748413,17
1693198229.871735,20
1693198230.005507,20
1693198230.127995,20
1693198230.254508,12
1693198230.389617,14
1693198230.519515,16
1693198230.646886,17
1693198230.773430,17
1693198230.897251,9
1693198231.041137,10
1693198231.166738,14
1693198231.290041,15
1693198231.410872,18
1693198231.541646,19
1693198231.667992,19
1693198231.803215,7
1693198231.938579,7
1693198232.071287,9
1693198232.195690,16
1693198232.316889,17
1693198232.438686,19
1693198232.564005,19
1693198232.689823,18
1693198232.820799,12
1693198232.957136,10
1693198233.086941,15
1693198233.211620,17
1693198233.335244,20
1693198233.459706,10
1693198233.584943,13
1693198233.713131,14
1693198233.839332,17
1693198233.959272,19
1693198234.105541,20
1693198234.292614,20
1693198234.477898,15
1693198234.608298,2
1693198234.719891,20
1693198234.887289,15
1693198235.026294,9
1693198235.158886,17
1693198235.307771,20
1693198235.441303,0
1693198235.565234,9
1693198235.697296,12
1693198235.826439,14
1693198235.944847,15
1693198236.063147,17
1693198236.190388,16
1693198236.317939,16
1693198236.440413,11
1693198236.584141,14
1693198236.706048,17
1693198236.835804,16
1693198236.960852,17
1693198237.085415,20
1693198237.207877,20
1693198237.336015,12
1693198237.457195,13
1693198237.584166,13
1693198237.713035,17
1693198237.842416,18
1693198237.967092,19
1693198238.085625,12
1693198238.207937,12
1693198238.329872,16
1693198238.458592,16
1693198238.583507,18
1693198238.711924,20
1693198238.842314,11
1693198238.968088,15
1693198239.091264,14
1693198239.214277,18
1693198239.334272,20
1693198239.458534,20
1693198239.586839,11
1693198239.716200,12
1693198239.846062,15
1693198239.973132,14
1693198240.101443,17
1693198240.221075,18
1693198240.342830,13
1693198240.506000,15
1693198240.658825,19
1693198240.820091,16
1693198240.941652,8
1693198241.065173,16
1693198241.234725,19
1693198241.364238,3
1693198241.536158,1
1693198241.703120,4
1693198241.827157,8
1693198241.950141,10
1693198242.071914,14
1693198242.200634,15
1693198242.322790,15
1693198242.467571,17
1693198242.595739,19
1693198242.722407,10
1693198242.847220,12
1693198242.968588,16
1693198243.100138,17
1693198243.224142,19
1693198243.352784,19
1693198243.483334,10
1693198243.623052,14
1693198243.755494,15
1693198243.900773,13
1693198244.020364,19
1693198244.152435,19
1693198244.271881,12
1693198244.397860,14
1693198244.521957,17
1693198244.647442,18
1693198244.790618,19
1693198244.934514,9
1693198245.056268,13
1693198245.187933,14
1693198245.312585,17
1693198245.445836,18
1693198245.574266,16
1693198245.701090,20
1693198245.834529,13
1693198245.968399,13
1693198246.097937,15
1693198246.224784,18
1693198246.350393,18
1693198246.476992,18
1693198246.609964,17
1693198246.790180,12
1693198246.933377,18
1693198247.067935,19
1693198247.212451,18
1693198247.346845,1
