1693174554.717740,0
1693174554.820050,0
1693174554.922590,0
1693174555.024995,0
1693174555.127217,0
1693174555.232851,10
1693174555.334977,54
1693174555.437201,72
1693174555.539597,92
1693174555.641993,99
1693174555.744178,99
1693174555.846472,99
1693174555.951637,99
1693174556.053846,99
1693174556.156410,99
1693174556.258848,100
1693174556.361333,98
1693174556.463859,99
1693174556.566845,99
1693174556.668979,99
1693174556.771018,99
1693174556.873439,100
1693174556.975748,84
1693174557.078099,91
1693174557.180644,86
1693174557.286068,90
1693174557.388443,86
1693174557.491756,100
1693174557.594378,85
1693174557.696774,99
1693174557.799201,83
1693174557.901643,99
1693174558.007137,64
1693174558.109464,29
1693174558.212355,18
1693174558.314894,17
1693174558.417241,16
1693174558.519580,18
1693174558.622013,17
1693174558.727445,19
1693174558.829851,19
1693174558.932179,21
1693174559.034828,21
1693174559.137288,23
1693174559.239915,23
1693174559.342041,25
1693174559.446723,29
1693174559.549124,37
1693174559.651399,39
1693174559.753956,57
1693174559.856898,38
1693174559.959237,24
1693174560.061553,35
1693174560.164348,42
1693174560.267431,36
1693174560.370353,65
1693174560.473913,59
1693174560.577110,56
1693174560.680281,31
1693174560.783462,26
1693174560.888563,38
1693174560.991465,47
1693174561.096789,38
1693174561.202581,66
1693174561.307950,62
1693174561.413381,57
1693174561.517958,29
1693174561.622371,29
1693174561.727018,29
1693174561.829770,30
1693174561.935133,30
1693174562.037122,31
1693174562.139176,32
1693174562.241106,31
1693174562.342998,31
1693174562.450474,33
1693174562.554925,33
1693174562.657202,33
1693174562.759351,42
1693174562.861844,54
1693174562.963924,43
1693174563.069530,74
1693174563.174756,61
1693174563.277532,64
1693174563.380299,54
1693174563.482653,38
1693174563.584979,35
1693174563.687276,39
1693174563.793026,57
1693174563.895230,47
1693174563.997326,77
1693174564.099345,63
1693174564.201955,67
1693174564.304279,59
1693174564.407255,40
1693174564.513399,38
1693174564.616283,45
1693174564.718663,58
1693174564.821135,48
1693174564.923485,68
1693174565.025858,60
1693174565.128337,68
1693174565.233673,67
1693174565.335881,40
1693174565.438283,40
1693174565.540726,40
1693174565.643168,41
1693174565.745427,42
1693174565.847878,41
1693174565.950257,42
1693174566.052609,42
1693174566.155125,43
1693174566.257522,43
1693174566.359885,44
1693174566.462004,43
1693174566.566282,55
1693174566.668305,48
1693174566.770577,65
1693174566.873020,64
1693174566.975489,67
1693174567.078109,77
1693174567.180422,75
1693174567.286628,71
1693174567.392533,49
1693174567.494784,46
1693174567.597037,58
1693174567.699301,51
1693174567.801752,67
1693174567.904303,58
1693174568.008292,68
1693174568.114062,69
1693174568.216358,77
1693174568.318605,76
1693174568.420826,51
1693174568.523175,52
1693174568.625468,60
1693174568.730553,53
1693174568.834793,69
1693174568.936694,61
1693174569.038584,71
1693174569.140556,70
1693174569.242882,79
1693174569.345168,80
1693174569.447468,72
1693174569.553054,54
1693174569.655365,51
1693174569.757896,51
1693174569.860154,52
1693174569.962461,52
1693174570.064780,52
1693174570.170220,52
1693174570.275700,53
1693174570.378002,53
1693174570.480476,53
1693174570.582788,54
1693174570.685113,53
1693174570.787452,66
1693174570.892672,60
1693174570.997694,74
1693174571.099943,65
1693174571.202163,77
1693174571.304605,77
1693174571.406803,84
1693174571.508814,84
1693174571.614996,70
1693174571.718900,59
1693174571.820819,56
1693174571.922791,67
